gbifID,kingdom,phylum,class,order,family,genus,species,taxonRank,countryCode,locality,stateProvince,eventDate,taxonKey,speciesKey,basisOfRecord,institutionCode,identifiedBy,dateIdentified,recordedBy
1931344475,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Astronia,Astronia meyeri,SPECIES,PH,Luzon. Lake Polog,Sorsogon,1915-08-01 0:00:00,5601534,5601384,PRESERVED_SPECIMEN,NY,,,M. Ramos
1931342879,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Syzygium,Syzygium griseum,SPECIES,PH,Luzon,Rizal,1905-03-01 0:00:00,5419140,3183502,PRESERVED_SPECIMEN,NY,,,Ahern's collector
1931320110,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Syzygium,Syzygium congestum,SPECIES,PH,"Lamao River, Mt. Mariveles; Luzon",Bataan,1904-07-01 0:00:00,5418762,3182370,PRESERVED_SPECIMEN,NY,,,H. N. Whitford
1931305440,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Syzygium,Syzygium longipedicellatum,SPECIES,PH,"Baler, Prov. Principe; Luzon",,1902-08-01 0:00:00,3182586,3182584,PRESERVED_SPECIMEN,NY,,,E. D. Merrill
1931300731,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Melastoma,Melastoma crinitum,SPECIES,PH,Cabadbaran. Mindanao: Mount Urdaneta,Agusan del Norte,1912-10-01 0:00:00,3870334,3862068,PRESERVED_SPECIMEN,NY,,,A. D. E. Elmer
1931300078,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Syzygium,Syzygium robertii,SPECIES,PH,Baguio. Island of Luzon,Benguet,1907-03-01 0:00:00,5556855,7728688,PRESERVED_SPECIMEN,NY,,,A. D. E. Elmer
1931289682,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Combretaceae,Terminalia,Terminalia pellucida,SPECIES,PH,Puerto Princesa (Mt. Pulgar),Palawan,1911-05-01 0:00:00,3698618,3698837,PRESERVED_SPECIMEN,NY,,,A. D. E. Elmer
1931273836,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Crypteroniaceae,Crypteronia,Crypteronia cumingii,SPECIES,PH,Ins. Philippin,,,3646073,3646073,PRESERVED_SPECIMEN,NY,,,H. Cuming
1931268818,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Syzygium,Syzygium crassipes,SPECIES,PH,Lamao River; Luzon,Bataan,1904-06-01 0:00:00,5419300,3183980,PRESERVED_SPECIMEN,NY,,,P. T. Barnes
1931265987,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Medinilla,Medinilla ramiflora,SPECIES,PH,"Luzon. Lamao River, Mount Mariveles",Bataan,1904-05-01 0:00:00,3865009,3865009,PRESERVED_SPECIMEN,NY,,,H. N. Whitford
1931261627,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Syzygium,Syzygium tenuirame,SPECIES,PH,,Leyte,1914-09-10 0:00:00,5419469,3184478,PRESERVED_SPECIMEN,NY,,,C. A. Wenzel
1931240072,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Syzygium,Syzygium globosum,SPECIES,PH,Todaya. Mt. Apo; Island of Mindanao; Mount Colelan,Davao del Sur,1909-08-01 0:00:00,5419357,3184161,PRESERVED_SPECIMEN,NY,,,A. D. E. Elmer
1931239118,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Syzygium,Syzygium iwahigense,SPECIES,PH,Mt. Pulgar; Island of Palawan,Palawan,1911-03-01 0:00:00,5419212,3183694,PRESERVED_SPECIMEN,NY,,,A. D. E. Elmer
1931234964,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Kania,Kania microphylla,SPECIES,PH,"Mt. Alzapan, Luzon",Nueva Vizcaya,1925-05-01 0:00:00,5418593,3181225,PRESERVED_SPECIMEN,NY,,,M. Ramos
1931231764,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Syzygium,Syzygium pseudocalcicola,SPECIES,PH,Luzon,Benguet,1914-05-01 0:00:00,5419241,3184749,PRESERVED_SPECIMEN,NY,,,E. D. Merrill
1931230823,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Syzygium,Syzygium gigantifolium,SPECIES,PH,Island of Culion,,1902-12-24 0:00:00,5419508,3184596,PRESERVED_SPECIMEN,NY,,,E. D. Merrill
1931198547,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Medinilla,Medinilla coriacea,SPECIES,PH,"Luzon: Lamao River, Mount Mariveles",Bataan,1904-05-01 0:00:00,3867838,3867838,PRESERVED_SPECIMEN,NY,,,H. N. Whitford
1931189204,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Medinilla,Medinilla multiflora,SPECIES,PH,Luzon. Mount Arayat,Pampanga,1904-10-01 0:00:00,3865770,3865770,PRESERVED_SPECIMEN,NY,,,E. D. Merrill
1931178860,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Syzygium,Syzygium subcaudatum,SPECIES,PH,Luzon,Sorsogon,1915-07-01 0:00:00,5419142,3183507,PRESERVED_SPECIMEN,NY,,,M. Ramos
1931175709,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Sonerila,Sonerila woodii,SPECIES,PH,Mindoro: Mt. Halson,,1906-11-01 0:00:00,3869864,3869864,PRESERVED_SPECIMEN,NY,,,E. D. Merrill
1931175199,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Medinilla,Medinilla cumingii,SPECIES,PH,Luzon. Irosin: Mount Bulusan,Sorsogon,1915-11-01 0:00:00,3865270,4935920,PRESERVED_SPECIMEN,NY,,,A. D. E. Elmer
1931172601,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Syzygium,Syzygium leytense,SPECIES,PH,,Samar,1914-04-01 0:00:00,5418995,3183074,PRESERVED_SPECIMEN,NY,,,M. Ramos
1931155912,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Medinilla,Medinilla coriacea,SPECIES,PH,Cabadbaran. Mount Urdaneta,Agusan del Norte,1912-09-01 0:00:00,3864924,3867838,PRESERVED_SPECIMEN,NY,,,A. D. E. Elmer
1931141315,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Syzygium,Syzygium mainitense,SPECIES,PH,Todaya. Mt. Apo; Island of Mindanao,Davao del Sur,1909-09-01 0:00:00,5419525,3184671,PRESERVED_SPECIMEN,NY,,,A. D. E. Elmer
1931105572,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Astronia,Astronia candolleana,SPECIES,PH,Luzon: San Antonio Province of Laguna,Laguna,1912-09-01 0:00:00,5601353,5601503,PRESERVED_SPECIMEN,NY,,,M. Ramos
1931095655,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Syzygium,Syzygium claviflorum,SPECIES,PH,Mt. Pulgar; Island of Palawan,Palawan,1911-04-01 0:00:00,5419014,3183120,PRESERVED_SPECIMEN,NY,,,A. D. E. Elmer
1931088977,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Kania,Kania urdanetensis,SPECIES,PH,Cabadbaran. Mt. Urdaneta. Island of Mindanao.,Agusan del Norte,1912-09-01 0:00:00,5363951,3181238,PRESERVED_SPECIMEN,NY,,,A. D. E. Elmer
1931087427,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Melastoma,Melastoma luzoniensis,SPECIES,PH,Luzon. Tayabas. Mount Alzapan,Quezon,1925-05-01 0:00:00,5600590,7555713,PRESERVED_SPECIMEN,NY,,,M. Ramos
1931078345,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Medinilla,Medinilla binaria,SPECIES,PH,"Dumaguete. Cuernos Mountains, rim of the crator",Negros Oriental,1908-04-01 0:00:00,3868560,3868560,PRESERVED_SPECIMEN,NY,,,A. D. E. Elmer
1931061556,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Syzygium,Syzygium polyanthum,SPECIES,PH,Mt. Pulgar,Palawan,1911-03-01 0:00:00,5418729,3182288,PRESERVED_SPECIMEN,NY,,,A. D. E. Elmer
1931058560,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Syzygium,Syzygium philippinense,SPECIES,PH,"Guinayangan, prov. of Tayabas; Luzon",Quezon,1903-01-01 0:00:00,5418897,3182792,PRESERVED_SPECIMEN,NY,,,E. D. Merrill
1931054965,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Medinilla,Medinilla erythrotricha,SPECIES,PH,Todaya. Mount Apo: S of the Baruring River,Davao del Sur,1909-09-01 0:00:00,3868748,3867326,PRESERVED_SPECIMEN,NY,,,A. D. E. Elmer
1931050275,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Syzygium,Syzygium speciosissimum,SPECIES,PH,Luzon,Benguet,1908-12-01 0:00:00,5419383,3184228,PRESERVED_SPECIMEN,NY,,,H. M. Curran
1931044349,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Syzygium,Syzygium capoasense,SPECIES,PH,Mt. Capoas,Palawan,1913-04-01 0:00:00,5419527,3184675,PRESERVED_SPECIMEN,NY,,,E. D. Merrill
1931028918,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Syzygium,Syzygium whitfordii,SPECIES,PH,"Lamoa River, Mt. Mariveles",Bataan,1904-07-01 0:00:00,5419179,3183604,PRESERVED_SPECIMEN,NY,,,H. N. Whitford
1931003996,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Medinilla,Medinilla sulcata,SPECIES,PH,Luzon: Pe̱ablanca,Cagayan,1926-04-01 0:00:00,3864444,3864444,PRESERVED_SPECIMEN,NY,,,M. Ramos
1930995397,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Medinilla,Medinilla pachygona,SPECIES,PH,Luzon. Baguio,Benguet,1904-09-20 0:00:00,3865507,3865507,PRESERVED_SPECIMEN,NY,,,R. S. Williams
1930988274,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Syzygium,Syzygium curtiflorum,SPECIES,PH,Baguio. Island of Luzon,Benguet,1907-03-01 0:00:00,5419197,3183650,PRESERVED_SPECIMEN,NY,,,A. D. E. Elmer
1930983437,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Medinilla,Medinilla megacalyx,SPECIES,PH,"Luzon. Lamoa River, Mount Mariveles",Bataan,,3866023,3866023,PRESERVED_SPECIMEN,NY,,,Ahern's collector
1930979463,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Medinilla,Medinilla venosa,SPECIES,PH,"Sax River, Prov. Zamboranga, Mindanao",,1905-02-20 0:00:00,3864026,3188508,PRESERVED_SPECIMEN,NY,,,R. S. Williams
1930949664,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Syzygium,Syzygium elliptilimbum,SPECIES,PH,Mt. Daho; Jolo,Sulu,1924-09-01 0:00:00,5419428,3184343,PRESERVED_SPECIMEN,NY,,,M. Ramos
1930932390,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Xanthostemon,Xanthostemon speciosus,SPECIES,PH,Island of Culion,,1903-02-01 0:00:00,3180855,3180855,PRESERVED_SPECIMEN,NY,,,E. D. Merrill
1930932231,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Eugenia,,GENUS,PH,Cabadbaran. Mt. Urdaneta; Island of Mindanao; along Minusuang River,Agusan del Norte,1912-09-01 0:00:00,3177662,,PRESERVED_SPECIMEN,NY,,,A. D. E. Elmer
1930922610,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Combretaceae,Terminalia,Terminalia foetidissima,SPECIES,PH,Lamao River,Bataan,1903-11-01 0:00:00,3699146,3699312,PRESERVED_SPECIMEN,NY,,,P. T. Barnes
1930918766,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Anerincleistus,Anerincleistus philippinensis,SPECIES,PH,Malampaya Bay,Palawan,1913-05-01 0:00:00,3858659,3858659,PRESERVED_SPECIMEN,NY,,,E. D. Merrill
1930915527,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Astronia,Astronia meyeri,SPECIES,PH,"Luzon: Lamao River, Mt. Mariveles",Bataan,1905-03-01 0:00:00,5601384,5601384,PRESERVED_SPECIMEN,NY,,,R. Meyer
1930913198,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Medinilla,Medinilla dolichophylla,SPECIES,PH,Luzon. Baguio,Benguet,1907-03-01 0:00:00,3864501,3867510,PRESERVED_SPECIMEN,NY,,,A. D. E. Elmer
1930912552,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Combretaceae,Terminalia,Terminalia pellucida,SPECIES,PH,Puerto Princesa (Mt. Pulgar),Palawan,1911-03-01 0:00:00,3698618,3698837,PRESERVED_SPECIMEN,NY,,,A. D. E. Elmer
1930910407,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Syzygium,Syzygium incrassatum,SPECIES,PH,Dumaguete. Cuernos Mts.; Island of Negros,Negros Oriental,1908-05-01 0:00:00,5419353,3184147,PRESERVED_SPECIMEN,NY,,,A. D. E. Elmer
1930902359,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Dissochaeta,Dissochaeta furfurascens,SPECIES,PH,"Cabadbaran (Mt. Urdaneta), Island of Mindanao",Agusan del Norte,1912-07-01 0:00:00,5601089,5601089,PRESERVED_SPECIMEN,NY,,,A. D. E. Elmer
1930888885,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Syzygium,Syzygium densinervium,SPECIES,PH,"Los Banos, Mt. Maquiling; Island of Luzon",Laguna,1917-06-01 0:00:00,5418847,3182625,PRESERVED_SPECIMEN,NY,,,A. D. E. Elmer
1930867772,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Medinilla,Medinilla setigera,SPECIES,PH,Luzon: Irosin (Mount Bulusan),Sorsogon,1915-10-01 0:00:00,8067883,3864618,PRESERVED_SPECIMEN,NY,,,A. D. E. Elmer
1930865008,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Syzygium,Syzygium fastigiatum,VARIETY,PH,Todaya. Mt. Apo; north of the Baruring river,Davao del Sur,1909-09-01 0:00:00,9074464,3183657,PRESERVED_SPECIMEN,NY,,,A. D. E. Elmer
1930841252,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Syzygium,Syzygium acuminatissimum,SPECIES,PH,,Catanduanes,1917-11-14 0:00:00,5418820,3182540,PRESERVED_SPECIMEN,NY,,,M. Ramos
1930837766,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Syzygium,Syzygium subsessiliflorum,SPECIES,PH,,Samar,1914-04-01 0:00:00,5418939,3182906,PRESERVED_SPECIMEN,NY,,,M. Ramos
1930833564,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Syzygium,Syzygium mimicum,SPECIES,PH,Mt. Pulgar; Island of Palawan,Palawan,1911-03-01 0:00:00,5418978,3183022,PRESERVED_SPECIMEN,NY,,,A. D. E. Elmer
1930829056,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Sarcopyramis,Sarcopyramis bodinieri,SPECIES,PH,"Mount Santo Tomas, Prov. Union, Northern Luzon [Island].",,1904-07-01 0:00:00,3859676,3859693,PRESERVED_SPECIMEN,NY,,,R. S. Williams
1930823577,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Memecylon,Memecylon basilanense,SPECIES,PH,,Basilan,1912-08-01 0:00:00,3868113,3868113,PRESERVED_SPECIMEN,NY,,,J. Reillo
1930816576,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Combretaceae,Terminalia,Terminalia citrina,SPECIES,PH,Bosoboso,Rizal,1903-07-01 0:00:00,3699535,3698427,PRESERVED_SPECIMEN,NY,,,E. D. Merrill
1930797726,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Decaspermum,Decaspermum blancoi,SPECIES,PH,Biliran,,,3180083,3180083,PRESERVED_SPECIMEN,NY,,,H. Cuming
1930790919,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Memecylon,Memecylon gitingense,SPECIES,PH,"Cabadbaran. Mindanao: Mount Urdaneta, Peak Duros",Agusan del Norte,1912-08-01 0:00:00,3868491,3866574,PRESERVED_SPECIMEN,NY,,,A. D. E. Elmer
1930760675,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Syzygium,Syzygium astronioides,SPECIES,PH,Cabadbaran. Mt. Urdaneta; Island of Mindanao; Catangan Creek,Agusan del Norte,1912-10-01 0:00:00,5417054,3182882,PRESERVED_SPECIMEN,NY,,,A. D. E. Elmer
1930742478,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Astronia,Astronia lagunensis,SPECIES,PH,"Luzon: Mt. Binuang, Province of Tayabas",,1917-05-01 0:00:00,5601360,3869794,PRESERVED_SPECIMEN,NY,,,M. Ramos
1930731595,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Syzygium,Syzygium bataanense,SPECIES,PH,"Mt. Mariveles, Luzon",Bataan,1904-01-01 0:00:00,3182058,3182057,PRESERVED_SPECIMEN,NY,,,E. D. Merrill
1930723221,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Syzygium,Syzygium angulare,SPECIES,PH,Magallanes. Mt. Giting-Giting; Island of Sibuyan,Capiz,1910-03-01 0:00:00,5419240,3183779,PRESERVED_SPECIMEN,NY,,,A. D. E. Elmer
1930713739,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Syzygium,Syzygium megalanthum,SPECIES,PH,Island of Palawan,Palawan,1906-03-01 0:00:00,5419297,3183971,PRESERVED_SPECIMEN,NY,,,F. W. Foxworthy
1930686693,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Astronia,Astronia glauca,SPECIES,PH,Baguio. Luzon,Benguet,1904-05-01 0:00:00,5601436,5601436,PRESERVED_SPECIMEN,NY,,,A. D. E. Elmer
1930662443,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Medinilla,Medinilla apoensis,SPECIES,PH,"Mount Apo, SE Mindanao",,1905-03-30 0:00:00,3868840,3868840,PRESERVED_SPECIMEN,NY,,,R. S. Williams
1930658091,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Medinilla,Medinilla cumingii,SPECIES,PH,Luzon. Irosin: Mount Bulusan,Sorsogon,1916-06-01 0:00:00,3865270,4935920,PRESERVED_SPECIMEN,NY,,,A. D. E. Elmer
1930657805,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Medinilla,Medinilla erythrotricha,SPECIES,PH,Todaya. Mindanao: Mount Apo,Davao del Sur,1909-05-01 0:00:00,3867326,3867326,PRESERVED_SPECIMEN,NY,,,A. D. E. Elmer
1930643144,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Medinilla,Medinilla stenobotrys,SPECIES,PH,Luzon. Mount Sulu,Apayao,1917-05-01 0:00:00,3864539,3864539,PRESERVED_SPECIMEN,NY,,,E. F̩nix
1930622964,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Syzygium,Syzygium panduriforme,SPECIES,PH,Todaya. Mt. Apo; Island of Mindanao; Mount Burebid,Davao del Sur,1909-07-01 0:00:00,5419445,3184388,PRESERVED_SPECIMEN,NY,,,A. D. E. Elmer
1930594387,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Syzygium,Syzygium antisepticum,SPECIES,PH,"Lamao River, Mt. Mariveles; Island of Luzon",Bataan,1904-06-01 0:00:00,5419189,3183617,PRESERVED_SPECIMEN,NY,,,T. E. Borden
1930566543,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Melastoma,Melastoma malabathricum,SPECIES,PH,Luzon. Tayabas. Infanta,Quezon,1909-08-01 0:00:00,3867472,3188511,PRESERVED_SPECIMEN,NY,,,C. B. Robinson
1930558302,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Syzygium,Syzygium tripinnatum,SPECIES,PH,Irosin (Mt. Bulusan); Island of Luzon,Sorsogon,1916-05-01 0:00:00,5418988,3183057,PRESERVED_SPECIMEN,NY,,,A. D. E. Elmer
1930534608,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Memecylon,Memecylon lanceolatum,SPECIES,PH,In Insula Luzon,Albay,1846-01-01 0:00:00,3867290,3865932,PRESERVED_SPECIMEN,NY,,,H. Cuming
1930505635,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Medinilla,Medinilla venosa,SPECIES,PH,"Sax River, Prov. Zamboranga, Mindanao",,1905-02-20 0:00:00,3864026,3188508,PRESERVED_SPECIMEN,NY,,,R. S. Williams
1930491388,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Syzygium,Syzygium globosum,SPECIES,PH,Magallanes. Mt. Giting-giting; Island of Sibuyan; along the Pauala River near the junction of the south fork,Capiz,1910-03-01 0:00:00,5419358,3184161,PRESERVED_SPECIMEN,NY,,,A. D. E. Elmer
1930486132,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Medinilla,Medinilla malindangensis,SPECIES,PH,"Todaya. Mindanao, Mount Apo: Mount Burebid",Davao del Sur,1909-07-01 0:00:00,3865252,3866162,PRESERVED_SPECIMEN,NY,,,A. D. E. Elmer
1930477896,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Syzygium,Syzygium antisepticum,SPECIES,PH,"Lamao River, Mt. Mariveles; Island of Luzon",Bataan,1904-06-01 0:00:00,5419189,3183617,PRESERVED_SPECIMEN,NY,,,T. E. Borden
1930475756,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Syzygium,Syzygium obliquinervium,SPECIES,PH,Irosin (Mt. Bulusan); Island of Luzon,Sorsogon,1915-11-01 0:00:00,5419050,3183217,PRESERVED_SPECIMEN,NY,,,A. D. E. Elmer
1930468518,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Medinilla,Medinilla fenicis,SPECIES,PH,Luzon. Mount Sulu,Apayao,1917-05-01 0:00:00,3867225,3867225,PRESERVED_SPECIMEN,NY,,,E. F̩nix
1930456444,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Xanthomyrtus,Xanthomyrtus diplycosifolia,SPECIES,PH,Todaya. Mt. Apo; Mt. Burebid; Island of Mindanao,Davao del Sur,1909-08-01 0:00:00,5418257,3717757,PRESERVED_SPECIMEN,NY,,,A. D. E. Elmer
1930453410,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Eugenia,,GENUS,PH,Cabadbaran. Mt. Urdaneta; Island of Mindanao,Agusan del Norte,1912-09-01 0:00:00,3177662,,PRESERVED_SPECIMEN,NY,,,A. D. E. Elmer
1930446457,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Medinilla,Medinilla malindangensis,SPECIES,PH,"Todaya. Mindanao, Mount Apo: Mount Burebid",Davao del Sur,1909-09-01 0:00:00,3868409,3866162,PRESERVED_SPECIMEN,NY,,,A. D. E. Elmer
1930433975,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Syzygium,Syzygium striatulum,SPECIES,PH,Biliran,,,5419191,3183630,PRESERVED_SPECIMEN,NY,,,H. Cuming
1930415429,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Syzygium,Syzygium abbreviatum,SPECIES,PH,Baguio. Luzon,Benguet,1913-03-01 0:00:00,7462473,3182878,PRESERVED_SPECIMEN,NY,,,A. D. E. Elmer
1930415343,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Astronia,Astronia acuminatissima,SPECIES,PH,Luzon,Sorsogon,1915-07-01 0:00:00,5601312,3870353,PRESERVED_SPECIMEN,NY,,,M. Ramos
1930380056,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Medinilla,Medinilla crassata,SPECIES,PH,Lucban. Luzon. Tayabas.,Quezon,1907-05-01 0:00:00,3867797,3867797,PRESERVED_SPECIMEN,NY,,,A. D. E. Elmer
1930368544,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Syzygium,Syzygium lineatum,SPECIES,PH,Biliran,,,3182970,3182969,PRESERVED_SPECIMEN,NY,,,H. Cuming
1930364471,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Syzygium,Syzygium apoense,SPECIES,PH,Todaya. Mt. Apo; Island of Mindanao,Davao del Sur,1909-08-01 0:00:00,5419105,3183371,PRESERVED_SPECIMEN,NY,,,A. D. E. Elmer
1930346007,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Syzygium,Syzygium fastigiatum,SPECIES,PH,Baguio. Island of Luzon,Benguet,1907-03-01 0:00:00,5419202,3183657,PRESERVED_SPECIMEN,NY,,,A. D. E. Elmer
1930311655,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Astronia,Astronia rolfei,SPECIES,PH,"Lucban, Province of Tayabas, Luzon",,1907-05-01 0:00:00,5601398,5938344,PRESERVED_SPECIMEN,NY,,,A. D. E. Elmer
1930306842,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Astronia,Astronia apoensis,SPECIES,PH,Mindanao: Mount Apo,,1909-08-01 0:00:00,5601544,5601544,PRESERVED_SPECIMEN,NY,,,A. D. E. Elmer
1930305050,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Dissochaeta,Dissochaeta celebica,SPECIES,PH,"Todaya (Mt. Apo), S of Calelan Mountain",Davao del Sur,1909-05-01 0:00:00,5600913,5601122,PRESERVED_SPECIMEN,NY,,,A. D. E. Elmer
1930294121,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Medinilla,Medinilla multiflora,SPECIES,PH,Luzon. Mount Maquiling,Laguna,1906-03-17 0:00:00,3865732,3865770,PRESERVED_SPECIMEN,NY,,,E. D. Merrill
1930289784,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Memecylon,Memecylon paniculatum,SPECIES,PH,Cabadbaran. Mindanao: Mount Urdaneta,Agusan del Norte,1912-08-01 0:00:00,3866600,3864813,PRESERVED_SPECIMEN,NY,,,A. D. E. Elmer
1930286656,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Medinilla,Medinilla antonii,SPECIES,PH,"Cabadbaran, Mt. Urdaneta, Mindanao: Mount Duros",Agusan del Norte,1912-08-01 0:00:00,3868863,3868863,PRESERVED_SPECIMEN,NY,,,A. D. E. Elmer
1930282118,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Syzygium,Syzygium rubrovenium,SPECIES,PH,Cabadbaran. Mt. Urdaneta; Island of Mindanao,Agusan del Norte,1912-10-01 0:00:00,5419247,3183796,PRESERVED_SPECIMEN,NY,,,A. D. E. Elmer
