gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order,family,genus,species,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue
1847947599,dce00a1f-f6b4-4e11-9771-92c62c40ad80,8aa7d1c3-fd6c-435d-afeb-250b7fe974df,Animalia,Chordata,Amphibia,Anura,Rhacophoridae,Philautus,Philautus surdus,,SPECIES,"Philautus surdus (Peters, 1863)",Philautus surdus,,PH,"Barangay Cawayan, Mt. Cawayan",Sorsogon Province,PRESENT,,b554c320-0560-11d8-b851-b8a03c50a862,12.6968,124.0827,,,,,,,2/4/17 00:00,4,2,2017,2423736,2423736,PRESERVED_SPECIMEN,KU,KUH,347981,,,,CC_BY_4_0,,"Brown, Rafe",,,2/3/22 20:01,,GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_FUZZY
1847947597,dce00a1f-f6b4-4e11-9771-92c62c40ad80,c9ae5b0c-2d85-4f79-a7ee-58cf07300ef8,Animalia,Chordata,Amphibia,Anura,Rhacophoridae,Philautus,Philautus surdus,,SPECIES,"Philautus surdus (Peters, 1863)",Philautus surdus,,PH,"Barangay Cawayan, Mt. Cawayan",Sorsogon Province,PRESENT,,b554c320-0560-11d8-b851-b8a03c50a862,12.6968,124.0827,,,,,,,2/4/17 00:00,4,2,2017,2423736,2423736,PRESERVED_SPECIMEN,KU,KUH,347979,,,,CC_BY_4_0,,"Brown, Rafe",,,2/3/22 20:01,,GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_FUZZY
1847947588,dce00a1f-f6b4-4e11-9771-92c62c40ad80,0a1a025c-6283-4883-82f0-9752ebbb8302,Animalia,Chordata,Amphibia,Anura,Rhacophoridae,Polypedates,Polypedates leucomystax,,SPECIES,"Polypedates leucomystax (Gravenhorst, 1829)",Polypedates leucomystax,,PH,"Barangay Cawayan, Mt. Cawayan",Sorsogon Province,PRESENT,,b554c320-0560-11d8-b851-b8a03c50a862,12.69947,124.07365,,,,,,,1/23/17 00:00,23,1,2017,2423785,2423785,PRESERVED_SPECIMEN,KU,KUH,348020,,,,CC_BY_4_0,,"Brown, Rafe",,,2/3/22 20:01,,GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_FUZZY
1847470047,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/12261640,Animalia,Chordata,Amphibia,Anura,Rhacophoridae,Polypedates,Polypedates leucomystax,,SPECIES,"Polypedates leucomystax (Gravenhorst, 1829)",Polypedates leucomystax,,PH,,Cebu,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,11.148133,123.97843,33021,,,,,,5/6/18 02:28,6,5,2018,2423785,2423785,HUMAN_OBSERVATION,iNaturalist,Observations,12261640,,Armand Valendez,5/8/18 10:55,CC_BY_NC_4_0,Armand Valendez,Armand Valendez,,,2/25/22 14:56,StillImage,COORDINATE_ROUNDED
1839276867,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/7200341,Animalia,Chordata,Amphibia,Anura,Rhacophoridae,Polypedates,Polypedates leucomystax,,SPECIES,"Polypedates leucomystax (Gravenhorst, 1829)",Polypedates leucomystax,,PH,,Laguna,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,14.342319,121.508451,2972,,,,,,7/22/17 11:44,22,7,2017,2423785,2423785,HUMAN_OBSERVATION,iNaturalist,Observations,7200341,,Tony Gerard,7/25/17 07:46,CC_BY_NC_4_0,Tony Gerard,Tony Gerard,,,2/25/22 14:56,,COORDINATE_ROUNDED
1837119787,dce00a1f-f6b4-4e11-9771-92c62c40ad80,5c52bedc-8fad-4900-be0b-e8d954c46980,Animalia,Chordata,Amphibia,Anura,Rhacophoridae,Rhacophorus,Rhacophorus pardalis,,SPECIES,"Rhacophorus pardalis GŸnther, 1858",Rhacophorus pardalis,,PH,Barangay Salvacion,Sorsogon Province,PRESENT,,b554c320-0560-11d8-b851-b8a03c50a862,12.71275,124.09092,,,,,,,5/8/17 00:00,8,5,2017,5217266,5217266,PRESERVED_SPECIMEN,KU,KUH,346753,,,,CC_BY_4_0,,"Brown, Rafe",,,2/3/22 20:01,,GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_FUZZY
1837119762,dce00a1f-f6b4-4e11-9771-92c62c40ad80,032bf520-eadc-462e-b4e9-0fd9901d941f,Animalia,Chordata,Amphibia,Anura,Rhacophoridae,Rhacophorus,Rhacophorus pardalis,,SPECIES,"Rhacophorus pardalis GŸnther, 1858",Rhacophorus pardalis,,PH,Barangay Salvacion,Sorsogon Province,PRESENT,,b554c320-0560-11d8-b851-b8a03c50a862,12.71275,124.09092,,,,,,,5/8/17 00:00,8,5,2017,5217266,5217266,PRESERVED_SPECIMEN,KU,KUH,346736,,,,CC_BY_4_0,,"Brown, Rafe",,,2/3/22 20:01,,GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_FUZZY
1837119752,dce00a1f-f6b4-4e11-9771-92c62c40ad80,4d951c06-5b21-4724-8cb3-c65f801eac63,Animalia,Chordata,Amphibia,Anura,Rhacophoridae,Rhacophorus,Rhacophorus pardalis,,SPECIES,"Rhacophorus pardalis GŸnther, 1858",Rhacophorus pardalis,,PH,Barangay Salvacion,Sorsogon Province,PRESENT,,b554c320-0560-11d8-b851-b8a03c50a862,12.71275,124.09092,,,,,,,5/8/17 00:00,8,5,2017,5217266,5217266,PRESERVED_SPECIMEN,KU,KUH,346737,,,,CC_BY_4_0,,"Brown, Rafe",,,2/3/22 20:01,,GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_FUZZY
1837119744,dce00a1f-f6b4-4e11-9771-92c62c40ad80,1abfb001-5d51-48bb-8b8e-78618a6e8b7f,Animalia,Chordata,Amphibia,Anura,Rhacophoridae,Rhacophorus,Rhacophorus pardalis,,SPECIES,"Rhacophorus pardalis GŸnther, 1858",Rhacophorus pardalis,,PH,Barangay Salvacion,Sorsogon Province,PRESENT,,b554c320-0560-11d8-b851-b8a03c50a862,12.71275,124.09092,,,,,,,5/8/17 00:00,8,5,2017,5217266,5217266,PRESERVED_SPECIMEN,KU,KUH,346740,,,,CC_BY_4_0,,"Brown, Rafe",,,2/3/22 20:01,,GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_FUZZY
1837119743,dce00a1f-f6b4-4e11-9771-92c62c40ad80,e8a4f049-fa1f-4655-afd7-a8c340c6ea45,Animalia,Chordata,Amphibia,Anura,Rhacophoridae,Polypedates,Polypedates leucomystax,,SPECIES,"Polypedates leucomystax (Gravenhorst, 1829)",Polypedates leucomystax,,PH,"Barangay Cogon, base of Mt. Jormahan",Sorsogon Province,PRESENT,,b554c320-0560-11d8-b851-b8a03c50a862,12.7578,124.0133,,,,,,,7/26/17 00:00,26,7,2017,2423785,2423785,PRESERVED_SPECIMEN,KU,KUH,346718,,,,CC_BY_4_0,,"Brown, Rafe",,,2/3/22 20:01,,GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_FUZZY
1837119742,dce00a1f-f6b4-4e11-9771-92c62c40ad80,2f87b245-6358-4910-bde6-8c2035f13396,Animalia,Chordata,Amphibia,Anura,Rhacophoridae,Rhacophorus,Rhacophorus pardalis,,SPECIES,"Rhacophorus pardalis GŸnther, 1858",Rhacophorus pardalis,,PH,Barangay Salvacion,Sorsogon Province,PRESENT,,b554c320-0560-11d8-b851-b8a03c50a862,12.71275,124.09092,,,,,,,5/8/17 00:00,8,5,2017,5217266,5217266,PRESERVED_SPECIMEN,KU,KUH,346751,,,,CC_BY_4_0,,"Brown, Rafe",,,2/3/22 20:01,,GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_FUZZY
1837119737,dce00a1f-f6b4-4e11-9771-92c62c40ad80,fce9bf26-3639-489b-a596-c8a336af1272,Animalia,Chordata,Amphibia,Anura,Rhacophoridae,Polypedates,Polypedates leucomystax,,SPECIES,"Polypedates leucomystax (Gravenhorst, 1829)",Polypedates leucomystax,,PH,"Barangay Cogon, base of Mt. Jormahan",Sorsogon Province,PRESENT,,b554c320-0560-11d8-b851-b8a03c50a862,12.7578,124.0133,,,,,,,8/2/17 00:00,2,8,2017,2423785,2423785,PRESERVED_SPECIMEN,KU,KUH,346729,,,,CC_BY_4_0,,"Brown, Rafe",,,2/3/22 20:01,,GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_FUZZY
1837119726,dce00a1f-f6b4-4e11-9771-92c62c40ad80,35b4d77d-2940-4399-beb2-c656c2d3f8df,Animalia,Chordata,Amphibia,Anura,Rhacophoridae,Rhacophorus,Rhacophorus pardalis,,SPECIES,"Rhacophorus pardalis GŸnther, 1858",Rhacophorus pardalis,,PH,Barangay Salvacion,Sorsogon Province,PRESENT,,b554c320-0560-11d8-b851-b8a03c50a862,12.71275,124.09092,,,,,,,5/8/17 00:00,8,5,2017,5217266,5217266,PRESERVED_SPECIMEN,KU,KUH,346739,,,,CC_BY_4_0,,"Brown, Rafe",,,2/3/22 20:01,,GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_FUZZY
1837119723,dce00a1f-f6b4-4e11-9771-92c62c40ad80,639c91ea-4369-40b9-8e9e-3ce7c588c974,Animalia,Chordata,Amphibia,Anura,Rhacophoridae,Rhacophorus,Rhacophorus pardalis,,SPECIES,"Rhacophorus pardalis GŸnther, 1858",Rhacophorus pardalis,,PH,Barangay Salvacion,Sorsogon Province,PRESENT,,b554c320-0560-11d8-b851-b8a03c50a862,12.71275,124.09092,,,,,,,5/8/17 00:00,8,5,2017,5217266,5217266,PRESERVED_SPECIMEN,KU,KUH,346738,,,,CC_BY_4_0,,"Brown, Rafe",,,2/3/22 20:01,,GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_FUZZY
1837119721,dce00a1f-f6b4-4e11-9771-92c62c40ad80,238ee22c-6ef3-48c4-a6c9-37a6eca082d4,Animalia,Chordata,Amphibia,Anura,Rhacophoridae,Polypedates,Polypedates leucomystax,,SPECIES,"Polypedates leucomystax (Gravenhorst, 1829)",Polypedates leucomystax,,PH,"Barangay Cogon, Mt. Jormahan",Sorsogon Province,PRESENT,,b554c320-0560-11d8-b851-b8a03c50a862,12.7617,124.3198,,,,,,,8/3/17 00:00,3,8,2017,2423785,2423785,PRESERVED_SPECIMEN,KU,KUH,346731,,,,CC_BY_4_0,,"Brown, Rafe",,,2/3/22 20:01,,GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_FUZZY
1837119718,dce00a1f-f6b4-4e11-9771-92c62c40ad80,55e1ae06-c25e-4330-bc5f-eb9882f725de,Animalia,Chordata,Amphibia,Anura,Rhacophoridae,Philautus,Philautus surdus,,SPECIES,"Philautus surdus (Peters, 1863)",Philautus surdus,,PH,"Barangay Cogon, Mt. Jormahan",Sorsogon Province,PRESENT,,b554c320-0560-11d8-b851-b8a03c50a862,12.76116,124.00356,,,,,,,8/4/17 00:00,4,8,2017,2423736,2423736,PRESERVED_SPECIMEN,KU,KUH,346705,,,,CC_BY_4_0,,"Brown, Rafe",,,2/3/22 20:01,,GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_FUZZY
1837119715,dce00a1f-f6b4-4e11-9771-92c62c40ad80,dc2d7909-441b-47e2-b7c9-db796c2c62a0,Animalia,Chordata,Amphibia,Anura,Rhacophoridae,Rhacophorus,Rhacophorus pardalis,,SPECIES,"Rhacophorus pardalis GŸnther, 1858",Rhacophorus pardalis,,PH,Barangay Salvacion,Sorsogon Province,PRESENT,,b554c320-0560-11d8-b851-b8a03c50a862,12.71275,124.09092,,,,,,,5/8/17 00:00,8,5,2017,5217266,5217266,PRESERVED_SPECIMEN,KU,KUH,346749,,,,CC_BY_4_0,,"Brown, Rafe",,,2/3/22 20:02,,GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_FUZZY
1837119712,dce00a1f-f6b4-4e11-9771-92c62c40ad80,d00f7599-8bee-4153-8668-96784c0e249e,Animalia,Chordata,Amphibia,Anura,Rhacophoridae,Rhacophorus,Rhacophorus pardalis,,SPECIES,"Rhacophorus pardalis GŸnther, 1858",Rhacophorus pardalis,,PH,Barangay Salvacion,Sorsogon Province,PRESENT,,b554c320-0560-11d8-b851-b8a03c50a862,12.71275,124.09092,,,,,,,5/8/17 00:00,8,5,2017,5217266,5217266,PRESERVED_SPECIMEN,KU,KUH,346746,,,,CC_BY_4_0,,"Brown, Rafe",,,2/3/22 20:01,,GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_FUZZY
1837119711,dce00a1f-f6b4-4e11-9771-92c62c40ad80,f834b43f-952f-47ba-9007-03c41446719b,Animalia,Chordata,Amphibia,Anura,Rhacophoridae,Rhacophorus,Rhacophorus pardalis,,SPECIES,"Rhacophorus pardalis GŸnther, 1858",Rhacophorus pardalis,,PH,Barangay Salvacion,Sorsogon Province,PRESENT,,b554c320-0560-11d8-b851-b8a03c50a862,12.71275,124.09092,,,,,,,5/8/17 00:00,8,5,2017,5217266,5217266,PRESERVED_SPECIMEN,KU,KUH,346754,,,,CC_BY_4_0,,"Brown, Rafe",,,2/3/22 20:01,,GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_FUZZY
1837119704,dce00a1f-f6b4-4e11-9771-92c62c40ad80,c04a7394-ddd3-464f-bcbb-7082eefecc4d,Animalia,Chordata,Amphibia,Anura,Rhacophoridae,Polypedates,Polypedates leucomystax,,SPECIES,"Polypedates leucomystax (Gravenhorst, 1829)",Polypedates leucomystax,,PH,"Barangay Cogon, base of Mt. Jormahan",Sorsogon Province,PRESENT,,b554c320-0560-11d8-b851-b8a03c50a862,12.7578,124.0133,,,,,,,7/26/17 00:00,26,7,2017,2423785,2423785,PRESERVED_SPECIMEN,KU,KUH,346712,,,,CC_BY_4_0,,"Brown, Rafe",,,2/3/22 20:01,,GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_FUZZY
1837119703,dce00a1f-f6b4-4e11-9771-92c62c40ad80,c777c2c2-1ea9-4e75-9493-655b8f67ee1f,Animalia,Chordata,Amphibia,Anura,Rhacophoridae,Polypedates,Polypedates leucomystax,,SPECIES,"Polypedates leucomystax (Gravenhorst, 1829)",Polypedates leucomystax,,PH,"Barangay Cogon, base of Mt. Jormahan",Sorsogon Province,PRESENT,,b554c320-0560-11d8-b851-b8a03c50a862,12.7578,124.0133,,,,,,,7/26/17 00:00,26,7,2017,2423785,2423785,PRESERVED_SPECIMEN,KU,KUH,346724,,,,CC_BY_4_0,,"Brown, Rafe",,,2/3/22 20:01,,GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_FUZZY
1837119699,dce00a1f-f6b4-4e11-9771-92c62c40ad80,abfdbf47-6dcd-47b6-935b-8d135cfd4db1,Animalia,Chordata,Amphibia,Anura,Rhacophoridae,Polypedates,Polypedates leucomystax,,SPECIES,"Polypedates leucomystax (Gravenhorst, 1829)",Polypedates leucomystax,,PH,"Barangay Cogon, base of Mt. Jormahan",Sorsogon Province,PRESENT,,b554c320-0560-11d8-b851-b8a03c50a862,12.7578,124.0133,,,,,,,8/2/17 00:00,2,8,2017,2423785,2423785,PRESERVED_SPECIMEN,KU,KUH,346728,,,,CC_BY_4_0,,"Brown, Rafe",,,2/3/22 20:01,,GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_FUZZY
1837119698,dce00a1f-f6b4-4e11-9771-92c62c40ad80,b99e6401-5799-42f4-a02c-374aa66e4ae1,Animalia,Chordata,Amphibia,Anura,Rhacophoridae,Leptomantis,Leptomantis bimaculatus,,SPECIES,"Rhacophorus bimaculatus (Peters, 1867)",Rhacophorus bimaculatus,,PH,Barangay Salvacion,Sorsogon Province,PRESENT,,b554c320-0560-11d8-b851-b8a03c50a862,12.72002,124.09132,,,,,,,5/6/17 00:00,6,5,2017,5217275,9059862,PRESERVED_SPECIMEN,KU,KUH,346733,,,,CC_BY_4_0,,"Brown, Rafe",,,2/3/22 20:02,,GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_FUZZY
1837119693,dce00a1f-f6b4-4e11-9771-92c62c40ad80,94e86ddb-2047-436a-82c5-3426c78e5c36,Animalia,Chordata,Amphibia,Anura,Rhacophoridae,Rhacophorus,Rhacophorus pardalis,,SPECIES,"Rhacophorus pardalis GŸnther, 1858",Rhacophorus pardalis,,PH,Barangay Salvacion,Sorsogon Province,PRESENT,,b554c320-0560-11d8-b851-b8a03c50a862,12.71275,124.09092,,,,,,,5/8/17 00:00,8,5,2017,5217266,5217266,PRESERVED_SPECIMEN,KU,KUH,346742,,,,CC_BY_4_0,,"Brown, Rafe",,,2/3/22 20:01,,GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_FUZZY
1837119692,dce00a1f-f6b4-4e11-9771-92c62c40ad80,04bc5fe5-d412-41d8-9ad6-e0411a3757fd,Animalia,Chordata,Amphibia,Anura,Rhacophoridae,Rhacophorus,Rhacophorus pardalis,,SPECIES,"Rhacophorus pardalis GŸnther, 1858",Rhacophorus pardalis,,PH,Barangay Salvacion,Sorsogon Province,PRESENT,,b554c320-0560-11d8-b851-b8a03c50a862,12.71275,124.09092,,,,,,,5/8/17 00:00,8,5,2017,5217266,5217266,PRESERVED_SPECIMEN,KU,KUH,346745,,,,CC_BY_4_0,,"Brown, Rafe",,,2/3/22 20:01,,GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_FUZZY
1837119689,dce00a1f-f6b4-4e11-9771-92c62c40ad80,773ed93a-fe61-450a-8eb6-b00a0ca63b8f,Animalia,Chordata,Amphibia,Anura,Rhacophoridae,Polypedates,Polypedates leucomystax,,SPECIES,"Polypedates leucomystax (Gravenhorst, 1829)",Polypedates leucomystax,,PH,"Barangay Cogon, Mt. Jormahan",Sorsogon Province,PRESENT,,b554c320-0560-11d8-b851-b8a03c50a862,12.7617,124.3198,,,,,,,8/3/17 00:00,3,8,2017,2423785,2423785,PRESERVED_SPECIMEN,KU,KUH,346732,,,,CC_BY_4_0,,"Brown, Rafe",,,2/3/22 20:01,,GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_FUZZY
1837119687,dce00a1f-f6b4-4e11-9771-92c62c40ad80,bd17d22a-472b-4daf-b1b7-d1f7661d7a62,Animalia,Chordata,Amphibia,Anura,Rhacophoridae,Rhacophorus,Rhacophorus pardalis,,SPECIES,"Rhacophorus pardalis GŸnther, 1858",Rhacophorus pardalis,,PH,Barangay Salvacion,Sorsogon Province,PRESENT,,b554c320-0560-11d8-b851-b8a03c50a862,12.71275,124.09092,,,,,,,5/8/17 00:00,8,5,2017,5217266,5217266,PRESERVED_SPECIMEN,KU,KUH,346750,,,,CC_BY_4_0,,"Brown, Rafe",,,2/3/22 20:02,,GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_FUZZY
1837119685,dce00a1f-f6b4-4e11-9771-92c62c40ad80,caea84ff-887d-4c2e-b84f-abed736b6bd4,Animalia,Chordata,Amphibia,Anura,Rhacophoridae,Rhacophorus,Rhacophorus pardalis,,SPECIES,"Rhacophorus pardalis GŸnther, 1858",Rhacophorus pardalis,,PH,Barangay Salvacion,Sorsogon Province,PRESENT,,b554c320-0560-11d8-b851-b8a03c50a862,12.71275,124.09092,,,,,,,5/8/17 00:00,8,5,2017,5217266,5217266,PRESERVED_SPECIMEN,KU,KUH,346743,,,,CC_BY_4_0,,"Brown, Rafe",,,2/3/22 20:02,,GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_FUZZY
1837119682,dce00a1f-f6b4-4e11-9771-92c62c40ad80,ab64461c-3251-442f-93bf-6b3c59b415af,Animalia,Chordata,Amphibia,Anura,Rhacophoridae,Polypedates,Polypedates leucomystax,,SPECIES,"Polypedates leucomystax (Gravenhorst, 1829)",Polypedates leucomystax,,PH,Barangay Salvacion,Sorsogon Province,PRESENT,,b554c320-0560-11d8-b851-b8a03c50a862,12.71897,124.0815,,,,,,,5/4/17 00:00,4,5,2017,2423785,2423785,PRESERVED_SPECIMEN,KU,KUH,346710,,,,CC_BY_4_0,,"Brown, Rafe",,,2/3/22 20:01,,GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_FUZZY
1837119679,dce00a1f-f6b4-4e11-9771-92c62c40ad80,c78cd7a5-f7ea-4c52-be4c-69575638dfbe,Animalia,Chordata,Amphibia,Anura,Rhacophoridae,Rhacophorus,Rhacophorus pardalis,,SPECIES,"Rhacophorus pardalis GŸnther, 1858",Rhacophorus pardalis,,PH,Barangay Salvacion,Sorsogon Province,PRESENT,,b554c320-0560-11d8-b851-b8a03c50a862,12.71275,124.09092,,,,,,,5/8/17 00:00,8,5,2017,5217266,5217266,PRESERVED_SPECIMEN,KU,KUH,346755,,,,CC_BY_4_0,,"Brown, Rafe",,,2/3/22 20:01,,GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_FUZZY
1837119676,dce00a1f-f6b4-4e11-9771-92c62c40ad80,2d4df0c2-d5c1-49a3-891e-6aa013ca6147,Animalia,Chordata,Amphibia,Anura,Rhacophoridae,Leptomantis,Leptomantis bimaculatus,,SPECIES,"Rhacophorus bimaculatus (Peters, 1867)",Rhacophorus bimaculatus,,PH,Barangay Salvacion,Sorsogon Province,PRESENT,,b554c320-0560-11d8-b851-b8a03c50a862,12.72002,124.09132,,,,,,,5/8/17 00:00,8,5,2017,5217275,9059862,PRESERVED_SPECIMEN,KU,KUH,346735,,,,CC_BY_4_0,,"Brown, Rafe",,,2/3/22 20:01,,GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_FUZZY
1837119673,dce00a1f-f6b4-4e11-9771-92c62c40ad80,8461450c-8c9b-4bd2-a5da-988190de11f9,Animalia,Chordata,Amphibia,Anura,Rhacophoridae,Polypedates,Polypedates leucomystax,,SPECIES,"Polypedates leucomystax (Gravenhorst, 1829)",Polypedates leucomystax,,PH,"Barangay Cogon, base of Mt. Jormahan",Sorsogon Province,PRESENT,,b554c320-0560-11d8-b851-b8a03c50a862,12.7578,124.0133,,,,,,,7/26/17 00:00,26,7,2017,2423785,2423785,PRESERVED_SPECIMEN,KU,KUH,346722,,,,CC_BY_4_0,,"Brown, Rafe",,,2/3/22 20:01,,GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_FUZZY
1837119670,dce00a1f-f6b4-4e11-9771-92c62c40ad80,a58b86d0-a0f4-4fbb-8c65-67c40bef69b8,Animalia,Chordata,Amphibia,Anura,Rhacophoridae,Polypedates,Polypedates leucomystax,,SPECIES,"Polypedates leucomystax (Gravenhorst, 1829)",Polypedates leucomystax,,PH,"Barangay Cogon, base of Mt. Jormahan",Sorsogon Province,PRESENT,,b554c320-0560-11d8-b851-b8a03c50a862,12.7578,124.0133,,,,,,,8/2/17 00:00,2,8,2017,2423785,2423785,PRESERVED_SPECIMEN,KU,KUH,346730,,,,CC_BY_4_0,,"Brown, Rafe",,,2/3/22 20:01,,GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_FUZZY
1837119669,dce00a1f-f6b4-4e11-9771-92c62c40ad80,ddd8238e-ae02-4800-a60e-64582199b750,Animalia,Chordata,Amphibia,Anura,Rhacophoridae,Polypedates,Polypedates leucomystax,,SPECIES,"Polypedates leucomystax (Gravenhorst, 1829)",Polypedates leucomystax,,PH,"Barangay Cogon, base of Mt. Jormahan",Sorsogon Province,PRESENT,,b554c320-0560-11d8-b851-b8a03c50a862,12.7578,124.0133,,,,,,,7/26/17 00:00,26,7,2017,2423785,2423785,PRESERVED_SPECIMEN,KU,KUH,346715,,,,CC_BY_4_0,,"Brown, Rafe",,,2/3/22 20:02,,GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_FUZZY
1837119667,dce00a1f-f6b4-4e11-9771-92c62c40ad80,f665bbc7-4634-40ee-892f-8a30d89489e4,Animalia,Chordata,Amphibia,Anura,Rhacophoridae,Polypedates,Polypedates leucomystax,,SPECIES,"Polypedates leucomystax (Gravenhorst, 1829)",Polypedates leucomystax,,PH,"Barangay Cogon, base of Mt. Jormahan",Sorsogon Province,PRESENT,,b554c320-0560-11d8-b851-b8a03c50a862,12.7578,124.0133,,,,,,,7/26/17 00:00,26,7,2017,2423785,2423785,PRESERVED_SPECIMEN,KU,KUH,346714,,,,CC_BY_4_0,,"Brown, Rafe",,,2/3/22 20:02,,GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_FUZZY
1837119662,dce00a1f-f6b4-4e11-9771-92c62c40ad80,cfc20f62-d5e2-427b-a210-6f951c7e699a,Animalia,Chordata,Amphibia,Anura,Rhacophoridae,Rhacophorus,Rhacophorus pardalis,,SPECIES,"Rhacophorus pardalis GŸnther, 1858",Rhacophorus pardalis,,PH,Barangay Salvacion,Sorsogon Province,PRESENT,,b554c320-0560-11d8-b851-b8a03c50a862,12.71275,124.09092,,,,,,,5/8/17 00:00,8,5,2017,5217266,5217266,PRESERVED_SPECIMEN,KU,KUH,346741,,,,CC_BY_4_0,,"Brown, Rafe",,,2/3/22 20:01,,GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_FUZZY
1837119660,dce00a1f-f6b4-4e11-9771-92c62c40ad80,662b1536-294b-4385-9075-703f74b1a238,Animalia,Chordata,Amphibia,Anura,Rhacophoridae,Polypedates,Polypedates leucomystax,,SPECIES,"Polypedates leucomystax (Gravenhorst, 1829)",Polypedates leucomystax,,PH,"Barangay Cogon, base of Mt. Jormahan",Sorsogon Province,PRESENT,,b554c320-0560-11d8-b851-b8a03c50a862,12.7578,124.0133,,,,,,,8/2/17 00:00,2,8,2017,2423785,2423785,PRESERVED_SPECIMEN,KU,KUH,346727,,,,CC_BY_4_0,,"Brown, Rafe",,,2/3/22 20:01,,GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_FUZZY
1837119659,dce00a1f-f6b4-4e11-9771-92c62c40ad80,2de214db-3ce9-4bb5-8069-aa6264c99a21,Animalia,Chordata,Amphibia,Anura,Rhacophoridae,Rhacophorus,Rhacophorus pardalis,,SPECIES,"Rhacophorus pardalis GŸnther, 1858",Rhacophorus pardalis,,PH,Barangay Salvacion,Sorsogon Province,PRESENT,,b554c320-0560-11d8-b851-b8a03c50a862,12.71275,124.09092,,,,,,,5/8/17 00:00,8,5,2017,5217266,5217266,PRESERVED_SPECIMEN,KU,KUH,346744,,,,CC_BY_4_0,,"Brown, Rafe",,,2/3/22 20:01,,GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_FUZZY
